,sub,onset,offset,cat,tier,group,latency,latency group
2185,60,123.391,124.705,gira mamma	(DA),Caregiver voc,2,1.5919999999999987,within person
2186,60,124.945,126.196,"tirati su, tu (DA)",Caregiver voc,2,0.23999999999999488,within person
2187,60,127.392,131.026,"ah sono andati tutti a dormire, guarda un po’ che dormono tutti (C	RE	DA)",Caregiver voc,2,1.195999999999998,within person
2188,60,131.285,136.434,"l’elefante, il leone ahh xxx (RE	RE	C	I)",Caregiver voc,2,0.25899999999998613,within person
2189,60,137.198,138.274,xxx,Caregiver voc,2,0.76400000000001,within person
2190,60,138.277,138.705,xxx,Infant voc,2,0.002999999999985903,cg-infant
2191,60,140.592,142.797,dormono tutti qui Lorenzo (RE NC),Caregiver voc,2,1.8870000000000005,infant-cg
2192,60,143.192,146.807,guarda un po’ shhhhhhhhh (DA C),Caregiver voc,2,0.39500000000001023,within person
2193,60,146.812,148.399,sono tutti a dormire (RE),Caregiver voc,2,0.005000000000023874,within person
2194,60,149.796,151.805,c’è scritto anche buonanotte (RE),Caregiver voc,2,1.3969999999999914,within person
2195,60,152.024,156.65,"guarda adesso è giorno, sono tornati tutti fuori (DA RE)",Caregiver voc,2,0.2189999999999941,within person
2196,60,157.162,157.789,vedi (DA),Caregiver voc,2,0.5120000000000005,within person
2197,60,159.596,160.346,guarda (DA),Caregiver voc,2,1.8070000000000164,within person
2198,60,160.302,161.484,buonanotte (CW),Infant voc,2,-0.04400000000001114,cg-infant
2199,60,161.794,166.202,"buonanotte sì sono andati tutti a dormire, buonanotte come si dice (AG	C	RE AG RA)",Caregiver voc,2,0.3100000000000023,infant-cg
2200,60,165.682,166.568,xxx,Infant voc,2,-0.5200000000000102,cg-infant
2201,60,167.031,167.432,xxx,Infant voc,2,0.46299999999999386,within person
2202,60,167.904,171.607,"tutti a dormire, e il trenino lo vuoi vedere questo? (RE QA)",Caregiver voc,2,0.4720000000000084,infant-cg
2203,60,173.19,175.682,"questo, wromm, guarda la mamma (RE OP DA)",Caregiver voc,2,1.5829999999999984,within person
2204,60,175.941,178.847,"togli le mani tu, uno due (DA RE)",Caregiver voc,2,0.25900000000001455,within person
2205,60,179.513,179.783,xxx,Infant voc,2,0.6659999999999968,cg-infant
2206,60,179.837,180.926,come contiamo? (W),Caregiver voc,2,0.054000000000002046,infant-cg
2207,60,180.359,180.686,xxx,Infant voc,2,-0.5669999999999789,cg-infant
2208,60,180.947,185.803,"uno, due e uno, due e uno due e (RE)",Caregiver voc,2,0.2609999999999957,infant-cg
2209,60,181.595,182.202,xxx,Infant voc,2,-4.207999999999998,cg-infant
2210,60,184.79,185.119,xxx,Infant voc,2,2.587999999999994,within person
2211,60,186.862,188.61,xxx,Caregiver voc,2,1.742999999999995,infant-cg
2212,60,188.694,189.528,xxx,Infant voc,2,0.08399999999997476,cg-infant
2213,60,189.524,191.3,come conta Lorenzo? Ascolta (QA NC DA),Caregiver voc,2,-0.003999999999990678,infant-cg
2214,60,191.302,192.163,come conti tu (QA),Caregiver voc,2,0.001999999999981128,within person
2215,60,192.171,192.948,xxx,Infant voc,2,0.007999999999981355,cg-infant
2216,60,193.199,196.6,"uno, due e treee (RE)",Caregiver voc,2,0.2510000000000048,infant-cg
2217,60,195.693,196.105,xxx,Infant voc,2,-0.9069999999999823,cg-infant
2218,60,196.459,196.851,xxx,Infant voc,2,0.3540000000000134,within person
2219,60,197.202,198.613,xxx,Caregiver voc,2,0.3509999999999991,infant-cg
2220,60,197.604,198.009,xxx,Infant voc,2,-1.0089999999999861,cg-infant
2221,60,199.442,200.341,xxx,Caregiver voc,2,1.4330000000000211,infant-cg
2222,60,200.307,200.613,xxx,Infant voc,2,-0.034000000000020236,cg-infant
2223,60,200.393,201.216,xxx,Caregiver voc,2,-0.21999999999999886,infant-cg
2224,60,201.8,206.298,"prendilo togli le mani, prendilo uno due tre (DA C RE)",Caregiver voc,2,0.5840000000000032,within person
2225,60,206.158,208.001,xxx,Infant voc,2,-0.14000000000001478,cg-infant
2226,60,207.063,209.411,e adesso invece prepariamo il pranzo (W),Caregiver voc,2,-0.9380000000000166,infant-cg
2227,60,208.791,210.202,xxx,Infant voc,2,-0.6200000000000045,cg-infant
2228,60,210.198,212.898,"un bicchiere per Lorenzo, e uno per mamma (RE NC RE)",Caregiver voc,2,-0.003999999999990678,infant-cg
2229,60,212.911,215.898,"un cucchiaio per Lorenzo, e uno per mamma (RE NC RE)",Caregiver voc,2,0.01300000000000523,within person
2230,60,215.363,216.072,xxx,Infant voc,2,-0.5349999999999966,cg-infant
2231,60,216.074,217.705,qui c’è l’acqua da bere (RE),Caregiver voc,2,0.0020000000000095497,infant-cg
2232,60,218.593,220.145,è l’ora di mangiare (RE),Caregiver voc,2,0.8879999999999768,within person
2233,60,220.507,222.515,"guarda un po’ mamma, come mangia la pastasciutta (DA RM)",Caregiver voc,2,0.36199999999999477,within person
2234,60,222.517,225.0,"Lorenzo, guarda mamma (NC DA)",Caregiver voc,2,0.0020000000000095497,within person
2235,60,224.743,225.22,xxx,Infant voc,2,-0.257000000000005,cg-infant
2236,60,226.201,228.666,"che buona, guarda mamma Lollo (RE DA NC)",Caregiver voc,2,0.9809999999999945,infant-cg
2237,60,229.499,230.803,buonissima (RE),Caregiver voc,2,0.8329999999999984,within person
2238,60,232.002,232.386,xxx,Caregiver voc,2,1.1990000000000123,within person
2239,60,232.402,235.565,"uno Lorenzo, apri (bocca) ahmmmm (RE	NC	DA	OP) ",Caregiver voc,2,0.015999999999991132,within person
2240,60,235.683,237.607,"e uno a mamma, guarda mamma (RE DA) ",Caregiver voc,2,0.117999999999995,within person
2241,60,238.392,238.957,Lollo (NC),Caregiver voc,2,0.7849999999999966,within person
2242,60,240.466,244.281,questo è per Lorenzo apri la boccuccia (RE NC DA) ,Caregiver voc,2,1.5090000000000146,within person
2243,60,244.32,246.0,"e uno mamma, guarda mamma am am (RE DA OP) ",Caregiver voc,2,0.03899999999998727,within person
2244,60,249.518,250.746,adesso beviamo (W),Caregiver voc,2,3.5180000000000007,within person
2245,60,250.943,252.998,vuoi bere un pochino? bevi un po’ (QA DA) ,Caregiver voc,2,0.19700000000000273,within person
2246,60,253.004,256.667,"da solo, tieni il bicchiere da solo, ascolta	(C DA)  ",Caregiver voc,2,0.006000000000000227,within person
2247,60,256.898,259.246,"prova a tenere il bicchiere da solo, fammi vedere come bevi (DA DA) ",Caregiver voc,2,0.2310000000000514,within person
2248,60,259.282,260.961,vedi un po’ se c’è l’acqua dentro (DA) ,Caregiver voc,2,0.036000000000001364,within person
2249,60,261.604,263.482,"ah, scherzetto (C) ",Caregiver voc,2,0.6429999999999723,within person
2250,60,263.484,265.567,"mamma beve, guarda mamma ohi	(RM DA C) ",Caregiver voc,2,0.0019999999999527063,within person
2251,60,265.98,266.947,guardami un po’ (DA),Caregiver voc,2,0.4130000000000109,within person
2252,60,266.97,268.128,xxx,Caregiver voc,2,0.023000000000024556,within person
2253,60,268.147,270.744,"la coca cola, c’è qui a mamma (RE C) ",Caregiver voc,2,0.019000000000005457,within person
2254,60,270.753,272.565,guarda un po’ se è vero (DA) ,Caregiver voc,2,0.008999999999957708,within person
2255,60,272.571,273.783,c’è la coca cola?	(QE) ,Caregiver voc,2,0.006000000000028649,within person
2256,60,274.576,277.88,era uno scherzo eh (RE C)  ,Caregiver voc,2,0.7930000000000064,within person
2257,60,276.405,277.597,xxx ,Infant voc,2,-1.4750000000000227,cg-infant
2258,60,278.725,280.909,"te ne mette ancora mamma, c’è la coca cola qui (RM RE) ",Caregiver voc,2,1.1280000000000427,infant-cg
2259,60,280.912,282.683,la vuoi Lorenzo la coca cola? (QO NC) ,Caregiver voc,2,0.002999999999985903,within person
2260,60,283.937,285.807,"vuoi vedere se c’è la coca cola, senti un po’ (QA DA) ",Caregiver voc,2,1.254000000000019,within person
2261,60,285.808,288.405,"togli il coperchio, togli il tappo (DA C)  ",Caregiver voc,2,0.0009999999999763531,within person
2262,60,289.281,291.346,vediamo se c’è la coca cola (W) ,Caregiver voc,2,0.8760000000000332,within person
2263,60,291.55,293.819,"apri, togli un po’ il tappo (DA DA) ",Caregiver voc,2,0.20400000000000773,within person
2264,60,294.28,295.932,"togli il tappo, Lorenzo (C NC) ",Caregiver voc,2,0.4609999999999559,within person
2265,60,297.264,301.697,"la mamma ti pulisce il naso, guarda il nasino (RM DA) ",Caregiver voc,2,1.3319999999999936,within person
2266,60,302.855,304.875,xxx ,Infant voc,2,1.1580000000000155,cg-infant
2267,60,304.897,308.517,"eh? Anche l’elefante, che hai detto? (C QE QA) ",Caregiver voc,2,0.02199999999999136,infant-cg
2268,60,309.424,309.576,xxx,Caregiver voc,2,0.9069999999999823,within person
2269,60,309.915,310.374,xxx,Caregiver voc,2,0.33899999999999864,within person
2270,60,311.239,313.324,dove sta l’elefante? fammelo vedere (QE DA) ,Caregiver voc,2,0.8649999999999523,within person
2271,60,314.607,320.926,"sta dormendo qui, shhhhh tutti zitti, che dorme l’elefante (RE C RE) ",Caregiver voc,2,1.2830000000000155,within person
2272,60,323.786,325.927,qui l’elefante che corre nel prato (RE) ,Caregiver voc,2,2.8600000000000136,within person
2273,60,326.735,327.16,xxx,Caregiver voc,2,0.8079999999999927,within person
2274,60,328.443,330.66,"questo chi è questo qui, come si chiama? (QE) ",Caregiver voc,2,1.2829999999999586,within person
2275,60,331.102,332.26,chi è questo (QE) ,Caregiver voc,2,0.44199999999995043,within person
2276,60,332.855,333.669,xxx,Caregiver voc,2,0.5950000000000273,within person
2277,60,335.036,336.202,questo chi è il ?  ,Caregiver voc,2,1.3670000000000186,within person
2278,60,336.844,337.884,xxx ,Infant voc,2,0.6419999999999959,cg-infant
2279,60,338.667,339.639,xxx,Infant voc,2,0.7829999999999586,within person
2280,60,339.603,342.029,"ascolta, questo con il collo lungo chi è? (DA QE) ",Caregiver voc,2,-0.036000000000001364,infant-cg
2281,60,342.019,342.606,xxx,Infant voc,2,-0.009999999999990905,cg-infant
2282,60,342.585,345.059,"Lorenzo, guardami un po’ (NC DA) ",Caregiver voc,2,-0.021000000000015007,infant-cg
2283,60,345.848,347.317,xxx ,Infant voc,2,0.7889999999999873,cg-infant
2284,60,348.074,353.622,"tutti chi? Ascolta mamma ti chiede una cosa, questo col collo lungo (QA DA RM) ",Caregiver voc,2,0.757000000000005,infant-cg
2285,60,353.622,355.599,"guarda questo che collo lungo, Lorenzooo (DA NC) ",Caregiver voc,2,0.0,within person
2286,60,356.636,358.957,"guarda qui nel libricino, chi è questa la..? (DA QE) ",Caregiver voc,2,1.0370000000000346,within person
2287,60,359.647,361.522,questa con il collo lungo la? (QE) ,Caregiver voc,2,0.6899999999999977,within person
2288,60,362.583,363.224,ohi (C),Caregiver voc,2,1.0610000000000355,within person
2289,60,365.217,365.877,xxx,Infant voc,2,1.992999999999995,cg-infant
2290,60,365.8,368.084,"sei stanco, vuoi dormire anche tu? (QO QA) ",Caregiver voc,2,-0.07699999999999818,infant-cg
2291,60,368.087,369.879,"mettiti lungo, mettiti lungo qui (DA C) ",Caregiver voc,2,0.002999999999985903,within person
2292,60,369.972,370.643,xxx,Infant voc,2,0.09299999999996089,cg-infant
2293,60,370.11,371.041,appoggia la testina (DA),Caregiver voc,2,-0.5329999999999586,infant-cg
2294,60,371.044,373.252,"che la mamma ti mette la copertina, appoggia la testina qui (RM DA) ",Caregiver voc,2,0.002999999999985903,within person
2295,60,373.467,374.242,mettiti lungo (DA),Caregiver voc,2,0.214999999999975,within person
2296,60,374.26,375.604,bravo (AE) ,Caregiver voc,2,0.01799999999997226,within person
2297,60,375.918,377.667,così con la bambolina (C RE) ,Caregiver voc,2,0.3140000000000214,within person
2298,60,377.669,378.133,xxx,Caregiver voc,2,0.0020000000000095497,within person
2299,60,377.959,378.908,xxx,Infant voc,2,-0.17399999999997817,cg-infant
2300,60,379.228,380.608, la vuoi la copertina?	 (QO),Caregiver voc,2,0.3199999999999932,infant-cg
2301,60,382.54,384.138,la vuoi Lorenzo la copertina? ( - NC QE) ,Caregiver voc,2,1.9320000000000164,within person
2302,60,384.203,384.746,ci (si),Infant voc,2,0.06499999999999773,cg-infant
2303,60,384.815,388.875,"sì, che vuoi fare, ti vuoi riposare un pochino? (C QA QA) ",Caregiver voc,2,0.06900000000001683,infant-cg
2304,60,385.276,386.248,ctctctct ,Infant voc,2,-3.5989999999999895,cg-infant
2305,60,389.657,391.257,xxx ,Infant voc,2,3.408999999999992,within person
2306,60,391.362,400.363,"ascolta, ti vuoi riposare un pochino tu? Ti vuoi riposare o no? (DA QA) ",Caregiver voc,2,0.10500000000001819,infant-cg
2307,60,392.303,393.615,xxx ,Infant voc,2,-8.060000000000002,cg-infant
2308,60,397.116,397.791,xxx,Infant voc,2,3.5009999999999764,within person
2309,60,401.7,403.395,vuoi la copertina Lorenzo? (QO NC) ,Caregiver voc,2,3.908999999999992,infant-cg
2310,60,405.084,405.592,xxx,Infant voc,2,1.6890000000000214,cg-infant
2311,60,406.371,408.477,ti vuoi riposaree (RA) ,Caregiver voc,2,0.7789999999999964,infant-cg
2312,60,408.484,409.904,sbirulino (NE) ,Caregiver voc,2,0.007000000000005002,within person
2313,60,410.521,412.081,ti vuoi riposare un pochino?	 (QA) ,Caregiver voc,2,0.6170000000000186,within person
2314,60,414.235,416.5,"ci riposiamo un pochino, vuoi l copertina?	 (W QO) ",Caregiver voc,2,2.1539999999999964,within person
2315,60,417.672,419.226,te la mette mamma la copertina? (QM) ,Caregiver voc,2,1.1720000000000255,within person
2316,60,422.238,423.221,che vuoi fare? (QA) ,Caregiver voc,2,3.0120000000000005,within person
2317,60,425.675,427.104,me lo dici quello che vuoi fare (DA) ,Caregiver voc,2,2.4540000000000077,within person
2318,60,428.998,430.18,che vuole Lorenzo? (QO	NC	C	QA) ,Caregiver voc,2,1.8940000000000055,within person
2319,60,431.99,433.119,xxx,Infant voc,2,1.8100000000000023,cg-infant
2320,60,433.079,434.459,Eh che vuoi fare?  (QO	NC	C	QA),Caregiver voc,2,-0.040000000000020464,infant-cg
2321,60,438.237,439.205,che vuoi fare? (QO	NC	C	QA),Caregiver voc,2,3.77800000000002,within person
2322,60,439.51,441.635,xxx ,Infant voc,2,0.3050000000000068,cg-infant
2323,60,441.85,444.345,vuoi l’elefante? guardalo allora dai	 (QO DA C) ,Caregiver voc,2,0.21500000000003183,infant-cg
2324,60,445.214,447.206,"guardiamolo insieme, cosa fa l’elefante (W QE) ",Caregiver voc,2,0.8689999999999714,within person
2325,60,447.962,449.649,gli vuoi dare da mangiare all’elefante	(QA) ,Caregiver voc,2,0.7559999999999718,within person
2326,60,449.653,450.481,prendi la forchetta (DA),Caregiver voc,2,0.004000000000019099,within person
2327,60,450.486,454.891,"prendi il cucchiaio, prendi il cucchiaio gli diamo un po’ di pastasciutta all’elefante (DA) ",Caregiver voc,2,0.0049999999999954525,within person
2328,60,455.522,457.134,"dove sta il cucchiaio, Lorenzo? (QE NC) ",Caregiver voc,2,0.6309999999999718,within person
2329,60,457.876,460.406,"tirati su, guarda sotto a te c’è il cucchiaio, prendilo (DA DA DA) ",Caregiver voc,2,0.7419999999999618,within person
2330,60,462.115,463.095,: chi è questa la?	(QE),Caregiver voc,2,1.7090000000000032,within person
2331,60,464.941,466.319,xxx [urlo] ,Infant voc,2,1.8459999999999468,cg-infant
2332,60,466.869,467.503,xxx,Infant voc,2,0.5500000000000114,within person
2333,60,467.804,471.911,"mm, gli vuoi dare da mangiare all’elefante?  (C QA) ",Caregiver voc,2,0.3009999999999877,infant-cg
2334,60,471.915,474.097,prendi il cucchiaio gli diamo un po’ di pastasciutta (DA W) ,Caregiver voc,2,0.004000000000019099,within person
2335,60,474.099,474.603,"tirati su, (DA)",Caregiver voc,2,0.0020000000000095497,within person
2336,60,479.858,480.804,ti tiri su? (QA),Caregiver voc,2,5.2549999999999955,within person
2337,60,484.722,487.574,prendi il cucchiaio che diamo la pastasciutta all’elefante (DA W) ,Caregiver voc,2,3.9180000000000064,within person
2338,60,488.396,489.717,dove sta il cucchiaio? (QE),Caregiver voc,2,0.8220000000000027,within person
2339,60,490.839,492.35,eccolooo (RE) ,Caregiver voc,2,1.122000000000014,within person
2340,60,492.696,493.14,tieni (DA),Caregiver voc,2,0.34600000000000364,within person
2341,60,493.456,495.638,"dai un po’ di pastasciutta all’elefante, dove sta? (DA QE) ",Caregiver voc,2,0.3160000000000309,within person
2342,60,495.642,497.488,dai che la mamma te lo cerca (RM) ,Caregiver voc,2,0.004000000000019099,within person
2343,60,497.779,498.943,ecco l’elefantino (RE) ,Caregiver voc,2,0.2909999999999968,within person
2344,60,499.074,500.323,xxx ,Infant voc,2,0.13100000000002865,cg-infant
2345,60,500.459,505.295,"ohi, guarda dagli da mangiare la pastasciutta col cucchiaio (C DA DA) ",Caregiver voc,2,0.1360000000000241,infant-cg
2346,60,505.747,507.373,dai fammi vedere come gli dai da mangiare (AE DA RA) ,Caregiver voc,2,0.4519999999999982,within person
2347,60,507.844,510.395,bravissimo (AE) ,Caregiver voc,2,0.47100000000000364,within person
2348,60,510.553,512.822,"prendine ancora, prendine ancora dal piatto (DA C) ",Caregiver voc,2,0.15800000000001546,within person
2349,60,513.715,515.632,prendine ancora e danne all’elefante (DA) ,Caregiver voc,2,0.8930000000000291,within person
2350,60,515.633,517.543,dai che l’elefante c’ha fame (DA RE) ,Caregiver voc,2,0.00100000000009004,within person
2351,60,518.685,520.865,"gliene dai da mangiare all’elefante, Lorenzo? (QA NC) ",Caregiver voc,2,1.141999999999939,within person
2352,60,521.864,525.113,"con il cucchiaio, mi fai vedere come fai?	 (RE DA) ",Caregiver voc,2,0.9990000000000236,within person
2353,60,526.065,528.112,"fai vedere a mamma, prendi il cucchiaio dai (DA DA C) ",Caregiver voc,2,0.9519999999999982,within person
2354,60,531.718,532.113,xxx,Caregiver voc,2,3.6059999999999945,within person
2355,60,533.834,538.656,"fai vedere come fai, all’elefante devi dare la pastasciutta (DA DA) ",Caregiver voc,2,1.72099999999989,within person
2356,60,534.707,535.384,xxx,Infant voc,2,-3.9489999999999554,cg-infant
2357,60,540.072,541.951,dai che ti sta guardando (DA) ,Caregiver voc,2,4.687999999999988,infant-cg
2358,60,542.601,544.36,vedi che ti guarda con l’occhietto	(DA) ,Caregiver voc,2,0.6499999999999773,within person
2359,60,548.294,551.002,guarda che occhio piccolino che c’ha l’elefante (DA) ,Caregiver voc,2,3.933999999999969,within person
2360,60,551.006,552.625,c’ha il naso lungo e l’occhietto piccolino	(RE RE) ,Caregiver voc,2,0.004000000000019099,within person
2361,60,552.649,553.482,xxx,Infant voc,2,0.02400000000000091,cg-infant
2362,60,553.647,554.603,xxx,Infant voc,2,0.1650000000000773,within person
2363,60,555.525,556.142,xxx,Infant voc,2,0.9220000000000255,within person
2364,60,556.853,557.406,eccolo (C),Caregiver voc,2,0.710999999999899,infant-cg
2365,60,559.199,561.14,guarda il leone come sta arrabbiato	(DA) ,Caregiver voc,2,1.7930000000000064,within person
2366,60,561.352,563.385,guardalo vedi che è arrabbiato il leone (C DA RE) ,Caregiver voc,2,0.21199999999998909,within person
2367,60,567.69,568.122,xxx,Caregiver voc,2,4.305000000000064,within person
2368,60,568.464,568.823,"aho, (C QA)",Caregiver voc,2,0.3420000000000982,within person
2369,60,569.525,569.969,xxx,Infant voc,2,0.7019999999999982,cg-infant
2370,60,570.575,571.299,che dici? (C QA),Caregiver voc,2,0.6059999999999945,infant-cg
2371,60,571.303,573.417,guarda dove te lo metto questo piattino ah (DA RM C) ,Caregiver voc,2,0.004000000000019099,within person
2372,60,573.707,574.205,xxx,Caregiver voc,2,0.2899999999999636,within person
2373,60,574.987,575.69,guarda mamma (DA),Caregiver voc,2,0.7819999999999254,within person
2374,60,575.699,578.188,adesso mamma guardami oh (C DA C) ,Caregiver voc,2,0.008999999999900865,within person
2375,60,579.321,580.063,xxx,Caregiver voc,2,1.1330000000000382,within person
2376,60,580.492,581.714,"adesso Lorenzo, eccolo (NC C)",Caregiver voc,2,0.4289999999999736,within person
2377,60,581.496,584.414,xxx ,Infant voc,2,-0.21800000000007458,cg-infant
2378,60,583.348,584.681,eccolo (NC C) ,Caregiver voc,2,-1.066000000000031,infant-cg
2379,60,584.687,586.134,guarda un po’ che c’hai in testa (DA RO) ,Caregiver voc,2,0.005999999999971806,within person
2380,60,587.194,591.191,"ancora, che c’ha in testa Lorenzo? (QO NC) ",Caregiver voc,2,1.0599999999999454,within person
2381,60,593.117,595.235,ma che avrà in testa Lorenzo? (QO NC) ,Caregiver voc,2,1.9259999999999309,within person
2382,60,597.678,599.14,: senti un po’ cosa ti ha messo mamma in testa (DA RM) ,Caregiver voc,2,2.4429999999999836,within person
2383,60,599.141,600.488,"ops, caduto (C RE) ",Caregiver voc,2,0.0009999999999763531,within person
2384,60,600.918,603.796,"guarda un po’ ohi il piatto, guarda dove lo metto (DA C RE DA) ",Caregiver voc,2,0.42999999999995,within person
2385,60,604.328,606.024,xxx ,Caregiver voc,2,0.5319999999999254,within person
2386,60,606.778,609.337,guarda mamma che bella con il piatto in testa (DA RM) ,Caregiver voc,2,0.7540000000000191,within person
2387,60,610.356,611.647,"guardami Lorenzo, (DA NC) ",Caregiver voc,2,1.0190000000000055,within person
2388,60,612.352,614.907,"guarda dove ciò io il piatto, vieni a prenderlo (DA DA) ",Caregiver voc,2,0.7049999999999272,within person
2389,60,616.393,620.975,"vieni a prendere il piatto sopra la testa di mamma,  guarda sopra i capelli di mamma, Lollo (DA NC)",Caregiver voc,2,1.48599999999999,within person
2390,60,622.255,623.664,"dai prendilo, guarda dov’è? (DA QA) ",Caregiver voc,2,1.2799999999999727,within person
2391,60,624.69,626.076,xxx ,Infant voc,2,1.0260000000000673,cg-infant
2392,60,626.167,626.747,girati un po’ (DA),Caregiver voc,2,0.09100000000000819,infant-cg
2393,60,626.753,630.264,"guarda dove c’ho il piattino, guarda dove c’ho il piattino (DA RM C)  ",Caregiver voc,2,0.0060000000000854925,within person
2394,60,630.593,631.038,xxx,Infant voc,2,0.3289999999999509,cg-infant
2395,60,631.037,632.441,sopra la testa guardami (DA) ,Caregiver voc,2,-0.0009999999999763531,infant-cg
2396,60,632.445,636.049,"guardami sui capelli, ohi dove ce li ho i capelli io? (C QM) ",Caregiver voc,2,0.004000000000019099,within person
2397,60,636.755,640.264,"guarda un po’ i capelli di mamma, Lorenzo (DA NC) ",Caregiver voc,2,0.7060000000000173,within person
2398,61,1.728,5.449,"Francesca vogliamo giocare, vogliamo giocare con la palla (NC W C)",Caregiver voc,2,NaN,NaN
2399,61,2.447,4.019,xxx,Infant voc,2,-3.002,cg-infant
2400,61,5.705,7.628,xxx,Infant voc,2,1.686,within person
2401,61,5.756,6.367,giochiamo ,Caregiver voc,2,-1.8719999999999999,infant-cg
2402,61,7.113,9.484," Francesca, vogliamo giocare con la palla",Caregiver voc,2,0.7460000000000004,within person
2403,61,7.889,9.134,xxx,Infant voc,2,-1.5949999999999998,cg-infant
2404,61,10.008,10.591,xxx,Caregiver voc,2,0.8739999999999988,infant-cg
2405,61,10.79,13.682,"siii, la palla (C RE)",Caregiver voc,2,0.19899999999999984,within person
2406,61,14.095,16.676,sì la palla (C RE) giochiamo (W),Caregiver voc,2,0.41300000000000026,within person
2407,61,16.991,18.9,: come zeta sì la palla (RE),Caregiver voc,2,0.3150000000000013,within person
2408,61,19.904,20.834,sì ,Caregiver voc,2,1.0040000000000013,within person
2409,61,23.404,24.474,sì la palla (C RE),Caregiver voc,2,2.5700000000000003,within person
2410,61,24.504,26.326,xxx,Infant voc,2,0.030000000000001137,cg-infant
2411,61,26.092,26.991,Francesca,Caregiver voc,2,-0.23400000000000176,infant-cg
2412,61,28.595,29.079,xxx,Infant voc,2,1.6039999999999992,cg-infant
2413,61,29.088,30.795,xxx giochiamo (W),Caregiver voc,2,0.009000000000000341,infant-cg
2414,61,30.09,30.527,xxx,Infant voc,2,-0.7050000000000018,cg-infant
2415,61,30.761,31.321,xxx,Infant voc,2,0.2339999999999982,within person
2416,61,31.799,32.854,vuoi giocare con la palla? (QA),Caregiver voc,2,0.477999999999998,infant-cg
2417,61,33.188,33.664,xxx,Infant voc,2,0.3340000000000032,cg-infant
2418,61,34.696,35.46,xxx,Infant voc,2,1.0319999999999965,within person
2419,61,36.802,37.962,xxx,Infant voc,2,1.3419999999999987,within person
2420,61,38.699,41.211,cosa guardi le scarpe di mamma? (QA),Caregiver voc,2,0.7369999999999948,infant-cg
2421,61,41.612,43.975,xxx,Infant voc,2,0.40100000000000335,cg-infant
2422,61,44.596,46.513,andiamo giù sul  tappeto (W),Caregiver voc,2,0.6209999999999951,infant-cg
2423,61,47.119,48.367,sul tappeto?	(QE),Caregiver voc,2,0.6060000000000016,within person
2424,61,48.3,49.413,xxx,Infant voc,2,-0.06700000000000017,cg-infant
2425,61,49.852,50.314,xxx,Infant voc,2,0.43900000000000006,within person
2426,61,50.339,51.369,ha giocato prima	(RA),Caregiver voc,2,0.02499999999999858,infant-cg
2427,61,55.142,56.339,"no, mamma, il bicchiere no	(AD)",Caregiver voc,2,3.7730000000000032,within person
2428,61,57.271,58.294,Francesca (NC),Caregiver voc,2,0.9320000000000022,within person
2429,61,58.676,59.04,xxx,Infant voc,2,0.382000000000005,cg-infant
2430,61,59.303,60.065,xxx,Infant voc,2,0.2629999999999981,within person
2431,61,60.669,62.667,mettiamo giù sul tappeto (W),Caregiver voc,2,0.6039999999999992,infant-cg
2432,61,63.111,64.737,io nascondo le scarpe (RM),Caregiver voc,2,0.4439999999999955,within person
2433,61,65.14,65.571,xxx,Infant voc,2,0.4030000000000058,cg-infant
2434,61,65.584,68.808,E io nascondo le scarpe	( - ) ecco Francesca non le vedi più (C NC RA),Caregiver voc,2,0.01300000000000523,infant-cg
2435,61,66.492,67.879,xxx,Infant voc,2,-2.3160000000000025,cg-infant
2436,61,71.117,73.47,xxx,Infant voc,2,3.2379999999999995,within person
2437,61,74.765,75.964,sul tappeto (RE),Caregiver voc,2,1.2950000000000017,infant-cg
2438,61,76.161,76.824,xxx,Infant voc,2,0.19700000000000273,cg-infant
2439,61,77.186,81.103,"vuoi venire sul tappeto? (QA) giochiamo a Jack va in cucina, Jack va in cucina (W)",Caregiver voc,2,0.362000000000009,infant-cg
2440,61,79.01,79.474,xxx,Infant voc,2,-2.0929999999999893,cg-infant
2441,61,81.772,82.879,Jack va in cucina (RE),Caregiver voc,2,2.298000000000002,infant-cg
2442,61,82.891,84.511,sii,Infant voc,2,0.012000000000000455,cg-infant
2443,61,83.722,85.653,"sì, gioca con Jack in cucina, dai Jack va in cucina (C DA C)",Caregiver voc,2,-0.7890000000000015,infant-cg
2444,61,85.3,87.603,xxx ,Infant voc,2,-0.35300000000000864,cg-infant
2445,61,87.456,88.703,Jack va in cucina ,Caregiver voc,2,-0.14699999999999136,infant-cg
2446,61,88.119,89.509,xxx,Infant voc,2,-0.5840000000000032,cg-infant
2447,61,89.541,90.731,Jack va in cucina ,Caregiver voc,2,0.031999999999996476,infant-cg
2448,61,90.195,90.813,xxx,Infant voc,2,-0.5360000000000014,cg-infant
2449,61,91.506,93.399,xxx,Infant voc,2,0.6929999999999978,within person
2450,61,92.234,94.495,Vieni dai Jack va in cucina vieni qui (DA C DA),Caregiver voc,2,-1.1650000000000063,infant-cg
2451,61,94.978,96.895,"vieni qui, vieni qui (C)",Caregiver voc,2,0.4829999999999899,within person
2452,61,97.802,99.195,vieni qui (C),Caregiver voc,2,0.9070000000000107,within person
2453,61,100.621,101.3,vieni qui (C),Caregiver voc,2,1.426000000000002,within person
2454,61,101.873,103.404,giochiamo a Jack che vai in cucina	(W),Caregiver voc,2,0.5730000000000075,within person
